StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,loc_country,country,loc_admin1,loc_admin2,loc_admin3,loc_admin4,loc_fe,loc_urbrur,fact_trueforyou,fact_trueforyou_1,fact_trueforyou_2,fact_trueforyou_3,fact_trueforyou_4,fact_trueforyou_5,fact_trueforyou_6,fact_trueforyou_7,fact_trueforyou_8,fact_trueforyou_9,fact_trueforyou_10,fact_trueforyou_11,fact_trueforyou_12,fact_truecovid,fact_truecovid_1,fact_truecovid_2,fact_truecovid_3,fact_truecovid_4,fact_truecovid_5,fact_truecovid_6,fact_tested,fact_tf_older,fact_tf_cure,fact_tf_transmit,fact_reduce_spread,fact_reduce_spread_1,fact_reduce_spread_2,fact_reduce_spread_3,fact_reduce_spread_4,fact_reduce_spread_5,fact_reduce_spread_6,fact_reduce_spread_7,fact_response,fact_response_1,fact_response_2,fact_response_3,fact_response_4,fact_response_5,fact_response_6,fact_response_7,fact_numb_cases,numcase_time_First Click,numcase_time_Last Click,numcase_time_Page Submit,numcase_time_Click Count,info1,info2,info2_1,info2_2,info2_3,info2_4,trust_cov_pres,trust_cov_moh,trust_cov_hwork,trust_cov_media,trust_gov,le_condition,le_count,le_control,le_treat,at_lock_time,att_lock,att_lock_guess,att_self_concern,att_concern_pol_own,att_risk_ownhealth,att_risk_ownecon,att_fam_concern,att_concern_pol_they,att_risk_ffhealth,att_risk_ffecon,att_socmed_concern,att_lock_correct,att_lock_gap,att_lock_gap_abs,hypo_condition,hypo_answer,hypo_answer_scaled,hypo_norm0,hypo_norm1,hypo_norm2,letter_col,letter_ext,letter_rel,letter_civ,behav_write,behav_wrote,behav_letter,remit,remit_1,remit_2,remit_3,remit_4,remit_rcv_amount_abr,remit_snt_amount_dom,remit_rcv_amt_dom,female,dem_age,dem_edu,dem_occ,dem_vote_ug,dem_vote_ke,dem_vote_ng,Q83,dem_party_ke,dem_party_ng,dem_party_ug,voted,voted_incumbent,copartisan,voted_copartisan,dem_rel,dem_religiosity,dem_eth,dem_eth_ug,dem_eth_ng,dem_eth_ke,click_WHOlink,click_WHOphone,lockdown,occ_student,occ_midlev,occ_uprlev,occ_never,occ_manual,rel_catholic,rel_protestant,rel_evangelical,rel_muslim,rel_other
2020-04-13T15:27:17Z,2020-04-13T15:31:19Z,0,100,242,1,2020-04-13T15:31:20Z,R_2uvpVpXrMtyoZPB,anonymous,EN,1,2,Nigeria,6,32,NA,NA,2_6_32,1,5,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,343,0,0,4.589,0,2,1,1,0,0,0,NA,2,2,2,0.05921052631578938,0,1,1,NA,2,-1,2,7,3,-2,-2,3,NA,-2,-2,6,0.6,-0.39999999999999997,0.39999999999999997,T1,1,-1.8227705320145593,NA,1,NA,0,0,0,0,1,1,Nothing,1,1,0,0,0,20000,NA,NA,0,24,8,14,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,4,3,2_14,NA,14,NA,0,0,0,0,1,0,0,0,0,0,0,1,0
2020-04-13T15:17:13Z,2020-04-13T15:31:38Z,0,100,864,1,2020-04-13T15:31:39Z,R_3sdHcuIl60cKFMe,anonymous,EN,1,2,Nigeria,4,25,NA,NA,2_4_25,0,"3,6",0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,283,5.804,5.804,12.737,1,5,"1,2,4",1,1,0,1,NA,1,1,2,-0.9407894736842106,0,2,2,NA,2,-1,4,3,3,2,2,3,3,2,2,3,0.6,-0.19999999999999996,0.19999999999999996,T2,4,0.43502515739174924,NA,NA,4,0,0,0,0,1,1,Stay safe. Avoid crowd. Stay healthy by eating healthy,0,0,0,0,0,NA,NA,NA,1,25,9,1,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,2,4,2_4,NA,4,NA,0,0,0,0,0,0,1,0,0,1,0,0,0
2020-04-13T15:26:28Z,2020-04-13T15:31:39Z,0,100,310,1,2020-04-13T15:31:39Z,R_2vivfetcNTU6Lho,anonymous,EN,1,2,Nigeria,6,32,NA,NA,2_6_32,1,"3,6",0,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,4,5,6",1,0,0,1,1,1,0,"2,4,5",0,1,0,1,1,0,0,322,2.402,2.402,8.188,1,7,3,0,0,1,0,NA,2,1,2,-0.4407894736842106,0,3,3,NA,3,0,2,4,2,1,2,6,1,2,2,5,0.6,-0.39999999999999997,0.39999999999999997,T2,4,0.43502515739174924,NA,NA,4,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,225,0,21,8,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,1,2_5,NA,5,NA,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-04-13T15:28:48Z,2020-04-13T15:31:45Z,0,100,176,1,2020-04-13T15:31:45Z,R_3F4ps1c8x1iSESJ,anonymous,EN,1,2,Nigeria,1,3,NA,NA,2_1_3,0,7,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,6,0,0,0,0,0,1,0,6,0,0,0,0,0,1,0,245,0.731,0.731,7.461,1,2,4,0,0,0,1,NA,2,2,1,0.05921052631578938,0,2,2,NA,2,0,3,5,6,0,0,2,4,0,0,3,0.6,-0.3,0.3,T1,2,-1.0701719688791231,NA,2,NA,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,6687,1,26,6,8,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,4,4,2_1,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-04-13T15:14:44Z,2020-04-13T15:31:48Z,0,100,1024,1,2020-04-13T15:31:49Z,R_SMYYNX5UOzl84BX,anonymous,EN,1,2,Nigeria,3,NA,NA,NA,2_3,1,6,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,323,7.525,7.525,18.95,1,7,3,0,0,1,0,NA,1,1,3,-0.9407894736842106,1,1,NA,1,3,-1,4,3,3,-1,1,3,4,2,2,2,0.6,-0.19999999999999996,0.19999999999999996,T1,2,-1.0701719688791231,NA,2,NA,0,0,0,0,1,1,People should stay in door.,1,1,0,0,0,3552,NA,NA,1,20,8,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_5,NA,5,NA,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-04-13T15:21:53Z,2020-04-13T15:32:02Z,0,100,608,1,2020-04-13T15:32:02Z,R_vTi7AhFUVoujhDP,anonymous,EN,1,2,Nigeria,6,28,1,NA,2_6_28_1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,2,3,4",1,1,1,1,0,0,0,323,1.903,1.903,4.496,1,7,2,0,1,0,0,NA,2,2,2,0.05921052631578938,0,1,1,NA,2,-1,3,4,4,1,2,3,3,2,2,4,0.6,-0.3,0.3,C,2,-1.0701719688791231,2,NA,NA,NA,NA,NA,NA,0,0,NA,3,0,0,1,0,NA,100,NA,0,20,8,5,NA,NA,0,1,NA,1,NA,0,0,1,1,3,3,2_5,NA,5,NA,0,0,1,1,0,0,0,0,0,0,1,0,0
2020-04-13T15:28:19Z,2020-04-13T15:32:07Z,0,100,228,1,2020-04-13T15:32:08Z,R_2uyovWR4oXUNbRh,anonymous,EN,1,2,Nigeria,6,32,NA,NA,2_6_32,1,"5,6",0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,0,1,4,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,343,1.002,1.002,6.108,1,7,4,0,0,0,1,NA,1,1,1,-0.9407894736842106,0,2,2,NA,3,1,2,6,6,0,1,7,4,-1,1,7,0.6,-0.39999999999999997,0.39999999999999997,T2,1,-1.8227705320145593,NA,NA,1,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,1000,0,20,6,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,3,2_5,NA,5,NA,0,0,0,1,0,0,0,0,0,0,0,1,0
2020-04-13T15:25:25Z,2020-04-13T15:32:08Z,0,100,403,1,2020-04-13T15:32:09Z,R_AaKhCeBxlkeu9l7,anonymous,EN,1,2,Nigeria,1,5,NA,NA,2_1_5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,343,3.102,3.102,5.752,1,7,2,0,1,0,0,NA,2,3,1,0.5592105263157894,0,4,4,NA,2,1,8,7,NA,2,1,2,5,1,1,7,0.6,0.20000000000000007,0.20000000000000007,C,3,-0.317573405743687,3,NA,NA,NA,NA,NA,NA,0,0,NA,3,0,0,1,0,NA,3000,NA,0,20,8,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_27,NA,27,NA,0,0,1,1,0,0,0,0,0,0,0,1,0
2020-04-13T15:09:58Z,2020-04-13T15:32:14Z,0,100,1335,1,2020-04-13T15:32:14Z,R_3ReeJDiHJUAPR3V,anonymous,EN,1,2,Nigeria,5,25,NA,NA,2_5_25,1,"6,7,9",0,0,0,0,0,1,1,0,1,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,343,14.855,14.855,20.332,1,7,"1,2,3",1,1,1,0,NA,2,2,1,0.05921052631578938,0,2,2,NA,2,1,6,1,4,1,1,7,3,2,1,1,0.6,0,0,T2,4,0.43502515739174924,NA,NA,4,1,0,0,0,1,1,"Physical distancing should also be observed in our home, example when talking with your visitors at home,or coming out from the church when church has dismissed.",3,0,0,1,0,NA,2000,NA,0,35,9,14,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,3,1,2_28,NA,28,NA,0,0,0,0,1,0,0,0,0,0,1,0,0
2020-04-13T15:28:55Z,2020-04-13T15:32:22Z,0,100,206,1,2020-04-13T15:32:23Z,R_2pLH3trl4Tj9DnK,anonymous,EN,1,2,Nigeria,6,28,15,NA,2_6_28_15,1,7,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,340,1.242,1.242,4.722,1,5,"1,2",1,1,0,0,NA,1,1,1,-0.9407894736842106,1,1,NA,1,5,0,2,7,3,-1,-2,6,6,-2,0,2,0.6,-0.39999999999999997,0.39999999999999997,T1,1,-1.8227705320145593,NA,1,NA,0,0,0,0,1,1,Just do it ffs,0,0,0,0,0,NA,NA,NA,0,20,2,2,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,3,4,2_7,NA,7,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-04-13T15:28:24Z,2020-04-13T15:32:25Z,0,100,241,1,2020-04-13T15:32:26Z,R_XvsDi2x1rWNO7jX,anonymous,EN,1,2,Nigeria,1,3,NA,NA,2_1_3,1,"6,8,10",0,0,0,0,0,1,0,1,0,1,0,0,"1,2",1,1,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,3,0,0,1,0,0,0,0,323,1.001,1.001,3.601,1,5,"1,2,3",1,1,1,0,NA,3,3,3,1.0592105263157894,0,3,3,NA,6,2,8,4,3,2,2,4,3,2,2,4,0.6,0.20000000000000007,0.20000000000000007,T2,1,-1.8227705320145593,NA,NA,1,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,28,9,14,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_7,NA,7,NA,0,0,1,0,1,0,0,0,0,0,0,1,0
2020-04-13T15:28:02Z,2020-04-13T15:32:38Z,0,100,275,1,2020-04-13T15:32:38Z,R_1mt7p8C11yPXuCu,anonymous,EN,1,2,Nigeria,6,28,13,NA,2_6_28_13,0,"6,9",0,0,0,0,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,340,1.601,1.601,5.896,1,5,"1,2,3",1,1,1,0,NA,2,2,2,0.05921052631578938,1,2,NA,2,2,2,5,1,4,2,2,1,4,2,2,1,0.6,-0.09999999999999998,0.09999999999999998,T2,2,-1.0701719688791231,NA,NA,2,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,27,9,15,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,3,3,2_15,NA,15,NA,0,0,1,0,0,1,0,0,0,0,1,0,0
2020-04-13T15:27:55Z,2020-04-13T15:32:39Z,0,100,284,1,2020-04-13T15:32:39Z,R_7OnJ8IPydtM4l6F,anonymous,EN,1,2,Nigeria,6,31,NA,NA,2_6_31,1,"1,2,9",1,1,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1,"1,2,4,7",1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,330,4.499,4.499,11.927,1,7,"1,2,3,4",1,1,1,1,NA,1,2,2,-0.4407894736842106,1,3,NA,3,4,1,7,3,4,1,2,4,4,1,1,3,0.6,0.09999999999999998,0.09999999999999998,C,3,-0.317573405743687,3,NA,NA,NA,NA,NA,NA,0,0,NA,"3,4",0,0,1,1,NA,2000,40000,0,27,8,11,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,2,2,2_4,NA,4,NA,0,0,1,0,0,0,0,1,0,1,0,0,0
2020-04-13T15:22:15Z,2020-04-13T15:32:44Z,0,100,629,1,2020-04-13T15:32:45Z,R_1CcZJtbwgvivSdz,anonymous,EN,1,2,Nigeria,6,32,NA,NA,2_6_32,0,"6,7",0,0,0,0,0,1,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,200,2.841,2.841,8.431,1,2,1,1,0,0,0,NA,0,0,2,-1.9407894736842106,0,2,2,NA,7,0,3,1,4,2,2,1,4,2,2,7,0.6,-0.3,0.3,C,5,1.1876237205271853,5,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,18,8,5,NA,NA,0,0,NA,NA,NA,0,0,NA,0,3,3,2_5,NA,5,NA,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-04-13T15:12:02Z,2020-04-13T15:32:55Z,0,100,1253,1,2020-04-13T15:32:56Z,R_10OR6HpPWvPo4fm,anonymous,EN,1,2,Nigeria,1,3,NA,NA,2_1_3,1,"2,6,7,8,9",0,1,0,0,0,1,1,1,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,4,5,7",1,0,0,1,1,0,1,"2,4",0,1,0,1,0,0,0,343,2.902,2.902,22.877,1,5,"1,2,3",1,1,1,0,NA,2,2,2,0.05921052631578938,1,4,NA,4,4,2,7,1,4,2,2,1,4,2,2,1,0.6,0.09999999999999998,0.09999999999999998,T2,2,-1.0701719688791231,NA,NA,2,1,0,0,0,1,1,"It will be really good and helpful to obey the mandatory lockdown given by the government, it's for our sake and the country's well being",4,0,0,0,1,NA,NA,2000,0,22,9,7,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_1,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,1,0
2020-04-13T15:21:42Z,2020-04-13T15:33:05Z,0,100,683,1,2020-04-13T15:33:06Z,R_0BCtTNzbozXx0rv,anonymous,EN,1,2,Nigeria,6,28,19,NA,2_6_28_19,1,4,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,1,4,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,323,4.459,4.459,10.693,1,7,"2,4",0,1,0,1,NA,2,1,3,-0.4407894736842106,1,1,NA,1,1,-2,2,1,4,-2,-2,1,4,-2,-2,7,0.6,-0.39999999999999997,0.39999999999999997,T1,1,-1.8227705320145593,NA,1,NA,1,0,0,0,1,1,Please keep far distancing so that we can go back to our business,0,0,0,0,0,NA,NA,NA,1,25,9,1,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,3,2_4,NA,4,NA,0,0,1,0,0,0,1,0,1,0,0,0,0
2020-04-13T15:11:49Z,2020-04-13T15:33:10Z,0,100,1280,1,2020-04-13T15:33:10Z,R_2f9RFz6jjqZWVQe,anonymous,EN,1,2,Nigeria,1,7,NA,NA,2_1_7,1,"4,5",0,0,0,1,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1,"1,4,5,7",1,0,0,1,1,0,1,"1,2,3",1,1,1,0,0,0,0,276,9.103,9.103,21.742,1,2,"1,2,3",1,1,1,0,NA,1,2,2,-0.4407894736842106,1,1,NA,1,1,0,7,7,3,0,2,4,3,1,1,4,0.6,0.09999999999999998,0.09999999999999998,T2,4,0.43502515739174924,NA,NA,4,1,0,0,0,1,1,Social distancing is very key in the prevention of spread of the deadly CoronaVirus in our society so as to keep safe,0,0,0,0,0,NA,NA,NA,0,42,7,16,NA,NA,0,0,NA,NA,NA,0,0,NA,0,3,1,2_10,NA,10,NA,0,0,1,0,0,0,0,0,0,0,1,0,0
2020-04-13T15:29:47Z,2020-04-13T15:33:17Z,0,100,209,1,2020-04-13T15:33:17Z,R_zU4QB5Comagj6Ux,anonymous,EN,1,2,Nigeria,6,28,8,NA,2_6_28_8,1,"6,7,9",0,0,0,0,0,1,1,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,4",1,0,0,1,0,0,0,379,3.077,3.077,7.374,1,7,"1,2,3",1,1,1,0,NA,3,3,3,1.0592105263157894,1,4,NA,4,5,2,8,3,3,2,1,3,1,1,2,3,0.6,0.20000000000000007,0.20000000000000007,C,5,1.1876237205271853,5,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,26,9,15,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,3,4,2_5,NA,5,NA,0,0,1,0,0,1,0,0,0,0,1,0,0
2020-04-13T15:28:54Z,2020-04-13T15:33:23Z,0,100,269,1,2020-04-13T15:33:24Z,R_wMJWOWiWKTi3477,anonymous,EN,1,2,Nigeria,6,28,6,NA,2_6_28,1,9,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,7,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,343,0.901,0.901,4.548,1,4,1,1,0,0,0,NA,3,3,3,1.0592105263157894,1,4,NA,4,5,2,10,7,1,2,2,3,1,2,2,5,0.6,0.4,0.4,T2,5,1.1876237205271853,NA,NA,5,NA,NA,NA,NA,0,0,NA,3,0,0,1,0,NA,26000,NA,0,40,9,15,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_5,NA,5,NA,0,0,1,0,0,1,0,0,0,0,0,1,0
2020-04-13T15:25:55Z,2020-04-13T15:33:29Z,0,100,453,1,2020-04-13T15:33:29Z,R_1gteWHNiUNADByb,anonymous,EN,1,2,Nigeria,6,32,NA,NA,2_6_32,1,7,0,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,4,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,343,2.289,2.289,7.207,1,7,"1,2,3,4",1,1,1,1,NA,3,3,3,1.0592105263157894,1,4,NA,4,5,2,8,3,1,2,2,3,1,2,2,4,0.6,0.20000000000000007,0.20000000000000007,C,3,-0.317573405743687,3,NA,NA,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,5000,0,20,8,5,NA,NA,0,0,NA,NA,NA,0,0,NA,0,3,3,2_5,NA,5,NA,0,0,0,1,0,0,0,0,0,0,1,0,0
2020-04-13T15:04:34Z,2020-04-13T15:33:41Z,0,100,1747,1,2020-04-13T15:33:41Z,R_2QFE8JmjMrZlbKY,anonymous,EN,1,2,Nigeria,6,28,8,NA,2_6_28_8,0,"6,9,10",0,0,0,0,0,1,0,0,1,1,0,0,6,0,0,0,0,0,1,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,325,11.401,32.674,35.484,3,7,2,0,1,0,0,NA,1,2,1,-0.4407894736842106,1,1,NA,1,5,-1,4,2,3,2,2,4,3,2,2,4,0.6,-0.19999999999999996,0.19999999999999996,T2,4,0.43502515739174924,NA,NA,4,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,1,22,8,5,NA,NA,0,0,NA,NA,NA,0,0,NA,0,3,4,2_5,NA,5,NA,0,0,1,1,0,0,0,0,0,0,1,0,0
2020-04-13T15:01:17Z,2020-04-13T15:33:48Z,0,100,1951,1,2020-04-13T15:33:49Z,R_10GzJRqDHpsMPNJ,anonymous,EN,1,2,Nigeria,1,7,NA,NA,2_1_7,1,"3,4,6,9",0,0,1,1,0,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,2,0,1,0,0,0,0,0,318,3.831,3.831,16.838,1,9,"1,2,3,4",1,1,1,1,NA,2,2,2,0.05921052631578938,1,1,NA,1,4,1,5,4,1,1,1,4,3,1,1,5,0.6,-0.09999999999999998,0.09999999999999998,T2,4,0.43502515739174924,NA,NA,4,0,0,0,0,1,1,"protect those you love , act like you just caught each day you awake and don't give it to anyone act like you don@t have it and don't let anyone give it to you !
For Love's sake","1,3,4",1,0,1,1,25000,6000,5000,0,54,8,16,NA,NA,0,1,NA,1,NA,0,0,1,1,2,1,2_5,NA,5,NA,0,0,1,0,0,0,0,0,0,1,0,0,0
2020-04-13T15:28:55Z,2020-04-13T15:33:49Z,0,100,293,1,2020-04-13T15:33:49Z,R_03CkEphR6c4EzyF,anonymous,EN,1,2,Nigeria,6,30,NA,NA,2_6_30,0,"1,4,6",1,0,0,1,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"1,2",1,1,0,0,0,0,0,340,2.603,2.603,7.201,1,5,3,0,0,1,0,NA,1,2,1,-0.4407894736842106,0,3,3,NA,4,1,7,6,3,-1,-1,4,4,-1,0,7,0.6,0.09999999999999998,0.09999999999999998,T1,4,0.43502515739174924,NA,4,NA,0,0,0,0,1,1,Physical distancing is very okay for now at least it can help to prevent the spread of covid19,0,0,0,0,0,NA,NA,NA,1,26,7,9,NA,NA,0,1,NA,2,NA,0,0,0,0,1,4,2_4,NA,4,NA,0,0,0,0,0,0,0,0,1,0,0,0,0
2020-04-13T15:28:04Z,2020-04-13T15:33:50Z,0,100,346,1,2020-04-13T15:33:50Z,R_2EhnosXyAhXgKRB,anonymous,EN,1,2,Nigeria,6,28,16,NA,2_6_28_16,1,"1,6",1,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,"1,4",1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,343,1.257,1.257,8.657,1,2,"1,3",1,0,1,0,NA,2,2,2,0.05921052631578938,1,3,NA,3,4,1,4,3,4,1,1,2,4,1,1,1,0.6,-0.19999999999999996,0.19999999999999996,T1,4,0.43502515739174924,NA,4,NA,NA,NA,NA,NA,0,0,NA,4,0,0,0,1,NA,NA,25000,0,37,9,15,NA,NA,2,NA,NA,NA,NA,1,0,NA,0,1,2,2_4,NA,4,NA,0,0,1,0,0,1,0,0,1,0,0,0,0
2020-04-13T15:28:22Z,2020-04-13T15:33:50Z,0,100,328,1,2020-04-13T15:33:51Z,R_3FUVv4vEtDbwj10,anonymous,EN,1,2,Nigeria,5,1,NA,NA,2_5_1,1,6,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,1,1,1,5,0,0,0,0,1,0,0,"2,3",0,1,1,0,0,0,0,328,1.703,1.703,4.901,1,5,2,0,1,0,0,NA,3,3,3,1.0592105263157894,1,2,NA,2,3,2,7,2,NA,1,0,2,NA,-1,0,2,0.6,0.09999999999999998,0.09999999999999998,C,3,-0.317573405743687,3,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,NA,NA,NA,0,18,9,5,NA,NA,0,0,NA,NA,NA,0,0,NA,0,0,0,2_5,NA,5,NA,0,0,1,1,0,0,0,0,0,0,0,0,1
2020-04-13T15:22:05Z,2020-04-13T15:33:54Z,0,100,709,1,2020-04-13T15:33:54Z,R_eLmd2FM2v58LYyt,anonymous,EN,1,2,Nigeria,3,16,NA,NA,2_3_16,1,"2,6,11",0,1,0,0,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,1,0,1,1,"1,4,5,7",1,0,0,1,1,0,1,"1,2,3",1,1,1,0,0,0,0,312,4.535,4.535,15.5,1,7,1,1,0,0,0,NA,1,1,1,-0.9407894736842106,0,3,3,NA,2,1,4,1,5,2,1,1,4,2,1,4,0.6,-0.19999999999999996,0.19999999999999996,T1,4,0.43502515739174924,NA,4,NA,NA,NA,NA,NA,0,0,NA,"3,4",0,0,1,1,NA,3000,5000,0,26,8,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,1,2,2_5,NA,5,NA,0,0,0,1,0,0,0,0,1,0,0,0,0
2020-04-13T15:10:58Z,2020-04-13T15:33:54Z,0,100,1376,1,2020-04-13T15:33:54Z,R_2TI7lxQBtwi2ACe,anonymous,EN,1,2,Nigeria,6,30,NA,NA,2_6_30,0,"4,5,6,9",0,0,0,1,1,1,0,0,1,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,"1,2,4,5,7",1,1,0,1,1,0,1,"2,3,4",0,1,1,1,0,0,0,5,8.363,8.363,21.123,1,4,"1,3",1,0,1,0,NA,3,3,3,1.0592105263157894,1,3,NA,3,2,0,2,2,6,1,2,2,6,1,1,2,0.6,-0.39999999999999997,0.39999999999999997,T2,2,-1.0701719688791231,NA,NA,2,0,0,0,0,1,1,"Covid-19 is never a joke, ensure you take necessary precaution as stated by the government.",0,0,0,0,0,NA,NA,NA,0,23,7,1,NA,NA,0,0,NA,NA,NA,0,0,NA,0,7,3,2_5,NA,5,NA,0,0,0,0,0,0,1,0,0,0,0,0,1
2020-04-13T15:12:23Z,2020-04-13T15:33:58Z,0,100,1295,1,2020-04-13T15:33:59Z,R_pitO6JGmvVvMtgd,anonymous,EN,1,2,Nigeria,1,5,NA,NA,2_1_5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,1,1,5,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,305,20.254,20.254,25.236,1,7,1,1,0,0,0,NA,3,3,3,1.0592105263157894,1,3,NA,3,3,2,7,3,4,2,2,3,4,2,2,1,0.6,0.09999999999999998,0.09999999999999998,C,4,0.43502515739174924,4,NA,NA,0,0,0,0,1,1,Please do physical distancing because it would help in keeping you safe. Been safe means you would be healthy and be with your family and saving a lot of lives,3,0,0,1,0,NA,100,NA,1,23,8,5,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,4,4,2_13,NA,13,NA,0,0,1,1,0,0,0,0,0,0,0,1,0
